campaign_id,dataset_id,data_family,data_type,pattern,count,element_size,data_bytes,comparator_kind,seed,scratch_mode,algorithm,selected_algorithm,best_algorithm,clock_frequency_hz,timing_iterations,sample_count,elapsed_ticks_total,ticks_per_iteration,min_ns,median_ns,mean_ns,p95_ns,max_ns,feature_extraction_ns,dispatch_only_ns,selected_sort_ns,public_api_total_ns,dispatcher_overhead_ns,dispatcher_overhead_percent,comparison_count,move_count,swap_count,bytes_moved,sorted_ok,multiset_ok,payload_ok,canary_ok,decision_reason,profile_fallback_used,sampled_pair_count,disorder_score,equal_score,equal_pair_count,direction_changes,comparison_sign_mask,regret,absolute_loss_ns,sample_preview
smoke,22,strings,const char *,few_unique_2,257,8,2056,case_insensitive,15211873531329475020,insufficient_scratch,always_intro,intro,insertion,10000000,461,3,60180,130,12937.419,13027.273,13055.117,13200.658,13200.658,nan,nan,13027.273,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.148,1682.075,"["""", """", """"]"
smoke,22,strings,const char *,few_unique_2,257,8,2056,case_insensitive,15211873531329475020,insufficient_scratch,always_merge_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"["""", """", """"]"
smoke,22,strings,const char *,few_unique_2,257,8,2056,case_insensitive,15211873531329475020,insufficient_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"["""", """", """"]"
smoke,22,strings,const char *,few_unique_2,257,8,2056,case_insensitive,15211873531329475020,insufficient_scratch,loxsort_dispatcher,shell,insertion,10000000,103,3,61150,593,58462.857,59297.059,59377.815,60373.529,60373.529,921.041,400160.000,56972.222,59297.059,2324.837,4.081,0,0,0,0,1,1,1,1,8,0,16,0,255,16,0,0,5.227,47951.861,"["""", """", """"]"
smoke,22,strings,const char *,few_unique_2,257,8,2056,case_insensitive,15211873531329475020,insufficient_scratch,oracle_best,insertion,insertion,10000000,533,3,60178,112,11138.333,11345.198,11291.480,11390.909,11390.909,nan,nan,11345.198,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"["""", """", """"]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,always_insertion,insertion,intro,10000000,12,3,66691,5557,550300.000,555550.000,555758.333,561425.000,561425.000,nan,nan,555550.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,3.037,372613.636,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,always_shell,shell,intro,10000000,15,3,69001,4600,450800.000,455600.000,460006.667,473620.000,473620.000,nan,nan,455600.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.490,272663.636,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,always_intro,intro,intro,10000000,34,3,63429,1865,178975.000,188281.818,186785.606,193100.000,193100.000,nan,nan,188281.818,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.029,5345.455,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,always_merge_if_available,merge,intro,10000000,14,3,69357,4954,489080.000,489440.000,496431.667,510775.000,510775.000,nan,nan,489440.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.675,306503.636,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,loxsort_dispatcher,intro,intro,10000000,33,3,62282,1887,182166.667,182936.364,189364.343,202990.000,202990.000,1372.497,7430.403,198300.000,182936.364,-15363.636,-7.748,0,0,0,0,1,1,1,1,11,0,16,0,255,16,0,0,1.000,0.000,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,23,records,sensor_record,all_equal,1024,8,8192,timestamp,4571960722355679816,ample_scratch,oracle_best,intro,intro,10000000,34,3,63429,1865,178975.000,188281.818,186785.606,193100.000,193100.000,nan,nan,188281.818,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=0}, {key=1, idx=0}, {key=1, idx=0}]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,loxsort_dispatcher,intro,intro,10000000,747,3,60099,80,7983.665,8039.759,8045.730,8113.765,8113.765,1932.367,400080.000,5143.188,8039.759,2896.571,56.319,0,0,0,0,1,1,1,1,9,0,16,63,111,7,5,3,1.443,2470.037,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,always_insertion,insertion,intro,10000000,483,3,60226,124,12243.902,12553.125,12471.336,12616.981,12616.981,nan,nan,12553.125,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.254,6983.403,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,always_shell,shell,intro,10000000,1021,3,60079,58,5876.246,5883.235,5884.337,5893.529,5893.529,nan,nan,5883.235,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.056,313.513,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,always_intro,intro,intro,10000000,1079,3,60078,55,5562.222,5569.722,5567.937,5571.866,5571.866,nan,nan,5569.722,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[4, 7, 3]"
smoke,24,integers,int32_t,few_unique_8,17,4,68,numeric,5165316782646619193,no_scratch,oracle_best,intro,intro,10000000,747,3,60099,80,7983.665,8039.759,8045.730,8113.765,8113.765,1932.367,400080.000,5143.188,8039.759,2896.571,56.319,0,0,0,0,1,1,1,1,9,0,16,63,111,7,5,3,1.000,0.000,"[4, 7, 3]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,always_insertion,insertion,insertion,10000000,174,3,60359,346,34501.724,34582.759,34689.080,34982.759,34982.759,nan,nan,34582.759,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,always_shell,shell,insertion,10000000,153,3,60618,396,39200.000,39215.686,39627.895,40468.000,40468.000,nan,nan,39215.686,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.134,4632.928,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,always_intro,intro,insertion,10000000,60,3,61309,1021,100725.000,101890.000,102181.667,103930.000,103930.000,nan,nan,101890.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.946,67307.241,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,always_merge_if_available,merge,insertion,10000000,138,3,60527,438,42785.106,43630.435,43877.773,45217.778,45217.778,nan,nan,43630.435,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.262,9047.676,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,loxsort_dispatcher,shell,insertion,10000000,142,3,60563,426,42056.250,42823.404,42654.211,43082.979,43082.979,1771.568,333416.667,40452.000,42823.404,2371.404,5.862,0,0,0,0,1,1,1,1,8,0,16,0,191,12,0,1,1.238,8240.646,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,25,records,packet_record,plateau,96,16,1536,priority,17300233170049265826,ample_scratch,oracle_best,insertion,insertion,10000000,174,3,60359,346,34501.724,34582.759,34689.080,34982.759,34982.759,nan,nan,34582.759,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=2, idx=2}, {key=3, idx=3}, {key=4, idx=4}]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,loxsort_dispatcher,intro,intro,10000000,685,3,60211,87,8650.431,8760.699,8791.805,8964.286,8964.286,2087.683,200120.000,6243.925,8760.699,2516.773,40.308,0,0,0,0,1,1,1,1,9,0,16,47,191,12,1,3,1.415,2569.032,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,always_insertion,insertion,intro,10000000,484,3,60078,124,12356.173,12436.025,12412.927,12446.584,12446.584,nan,nan,12436.025,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.009,6244.358,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,always_shell,shell,intro,10000000,822,3,60149,73,7218.345,7363.971,7318.125,7372.059,7372.059,nan,nan,7363.971,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.189,1172.304,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,always_intro,intro,intro,10000000,971,3,60142,61,6073.636,6191.667,6195.480,6321.136,6321.136,nan,nan,6191.667,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,always_merge_if_available,merge,intro,10000000,594,3,60085,101,10107.071,10114.646,10115.320,10124.242,10124.242,nan,nan,10114.646,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.634,3922.980,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,26,strings,char[16],plateau,23,16,368,case_sensitive,3774930279297543808,exact_merge_scratch,oracle_best,intro,intro,10000000,685,3,60211,87,8650.431,8760.699,8791.805,8964.286,8964.286,2087.683,200120.000,6243.925,8760.699,2516.773,40.308,0,0,0,0,1,1,1,1,9,0,16,47,191,12,1,3,1.000,0.000,"[""dev-ad656e82"", ""sensor-3"", ""alpha-4""]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,loxsort_dispatcher,insertion,intro,10000000,396,3,60467,152,15140.602,15170.455,15270.352,15500.000,15500.000,1155.459,666733.333,13862.069,15170.455,1308.386,9.439,0,0,0,0,1,1,1,1,2,0,16,15,239,15,0,2,4.735,11966.775,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,always_insertion,insertion,intro,10000000,432,3,60146,139,13789.726,13797.241,13925.443,14189.362,14189.362,nan,nan,13797.241,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,4.307,10593.561,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,always_shell,shell,intro,10000000,1284,3,60162,46,4531.532,4597.931,4692.619,4948.395,4948.395,nan,nan,4597.931,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.435,1394.251,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,always_intro,intro,intro,10000000,1875,3,60051,32,3194.888,3203.680,3202.728,3209.615,3209.615,nan,nan,3203.680,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,27,floating_point,float,all_equal,24,4,96,total_order,7253676421366409999,no_scratch,oracle_best,intro,intro,10000000,1875,3,60051,32,3194.888,3203.680,3202.728,3209.615,3209.615,nan,nan,3203.680,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[2.93106e-20, 2.93106e-20, 2.93106e-20]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,always_intro,intro,merge,10000000,42,3,61955,1475,143850.000,145092.857,147511.905,153592.857,153592.857,nan,nan,145092.857,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.750,62176.857,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,always_merge_if_available,merge,merge,10000000,74,3,61645,833,82836.000,82916.000,83315.944,84195.833,84195.833,nan,nan,82916.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,always_cycle_if_available,none,merge,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,loxsort_dispatcher,shell,merge,10000000,59,3,62400,1057,103865.000,104160.000,105824.123,109447.368,109447.368,1727.006,1000050.000,111483.333,104160.000,-7323.333,-6.569,0,0,0,0,1,1,1,1,8,0,16,111,0,0,4,3,1.256,21244.000,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,always_insertion,insertion,merge,10000000,13,3,66235,5095,482280.000,519600.000,511768.333,533425.000,533425.000,nan,nan,519600.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,6.267,436684.000,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,always_shell,shell,merge,10000000,56,3,62539,1116,109768.421,109878.947,111745.419,115588.889,115588.889,nan,nan,109878.947,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.325,26962.947,"[3, 68, 6]"
smoke,28,timestamps,timestamp+device_id,stagger,127,16,2032,priority,941848735059505016,ample_scratch,oracle_best,merge,merge,10000000,74,3,61645,833,82836.000,82916.000,83315.944,84195.833,84195.833,nan,nan,82916.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[3, 68, 6]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,loxsort_dispatcher,shell,shell,10000000,14,3,69015,4929,475520.000,500780.000,493766.667,505000.000,505000.000,1474.926,285871.429,461420.000,500780.000,39360.000,8.530,0,0,0,0,1,1,1,1,8,0,16,63,0,0,4,3,1.018,8720.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,always_insertion,insertion,shell,10000000,3,3,274711,91570,8928200.000,9158700.000,9157033.333,9384200.000,9384200.000,nan,nan,9158700.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,18.613,8666640.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,always_shell,shell,shell,10000000,15,3,73849,4923,489180.000,492060.000,492326.667,495740.000,495740.000,nan,nan,492060.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,always_intro,intro,shell,10000000,9,3,86715,9635,945866.667,966666.667,963500.000,977966.667,977966.667,nan,nan,966666.667,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.965,474606.667,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,always_merge_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,29,records,sensor_record,random_half,511,8,4088,id,5863289918017334614,insufficient_scratch,oracle_best,shell,shell,10000000,14,3,69015,4929,475520.000,500780.000,493766.667,505000.000,505000.000,1474.926,285871.429,461420.000,500780.000,39360.000,8.530,0,0,0,0,1,1,1,1,8,0,16,63,0,0,4,3,1.000,0.000,"[{key=5163965069304952285, idx=0}, {key=13322627815339116155, idx=0}, {key=2431821271636773958, idx=0}]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,always_merge_if_available,merge,merge,10000000,562,3,60209,107,10567.895,10616.402,10716.259,10964.481,10964.481,nan,nan,10616.402,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,always_cycle_if_available,none,merge,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,loxsort_dispatcher,intro,merge,10000000,287,3,60311,210,20954.167,20961.458,21014.682,21128.421,21128.421,1807.407,250137.500,18833.645,20961.458,2127.813,11.298,0,0,0,0,1,1,1,1,9,0,16,47,63,4,2,3,1.974,10345.056,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,always_insertion,insertion,merge,10000000,281,3,60446,215,21030.208,21715.054,21517.261,21806.522,21806.522,nan,nan,21715.054,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.045,11098.652,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,always_shell,shell,merge,10000000,535,3,60158,112,10680.851,11256.742,11265.391,11858.580,11858.580,nan,nan,11256.742,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.060,640.339,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,always_intro,intro,merge,10000000,319,3,60218,188,18535.185,19011.321,18879.946,19093.333,19093.333,nan,nan,19011.321,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.791,8394.919,"[3, 2, 1]"
smoke,30,integers,uint32_t,reverse_first_half,25,4,100,unsigned,6456645978308273991,ample_scratch,oracle_best,merge,merge,10000000,562,3,60209,107,10567.895,10616.402,10716.259,10964.481,10964.481,nan,nan,10616.402,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[3, 2, 1]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,always_merge_if_available,merge,merge,10000000,383,3,60242,157,14874.815,15778.740,15761.102,16629.752,16629.752,nan,nan,15778.740,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,always_cycle_if_available,none,merge,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,loxsort_dispatcher,intro,merge,10000000,228,3,60278,264,26140.260,26443.421,26440.338,26737.333,26737.333,1487.286,95333.333,23886.905,26443.421,2556.516,10.703,0,0,0,0,1,1,1,1,9,0,16,111,0,0,8,3,1.676,10664.681,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,always_insertion,insertion,merge,10000000,176,3,60305,342,34033.898,34054.237,34266.735,34712.069,34712.069,nan,nan,34054.237,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.158,18275.497,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,always_shell,shell,merge,10000000,313,3,60284,192,18787.850,18793.458,19285.352,20274.747,20274.747,nan,nan,18793.458,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.191,3014.718,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,always_intro,intro,merge,10000000,249,3,60420,242,23909.524,24004.762,24272.663,24903.704,24903.704,nan,nan,24004.762,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.521,8226.022,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,31,strings,char[32],random_tail,31,32,992,case_insensitive,17148867324821957217,ample_scratch,oracle_best,merge,merge,10000000,383,3,60242,157,14874.815,15778.740,15761.102,16629.752,16629.752,nan,nan,15778.740,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""sensor-1"", ""uuid-00000000-0002"", ""path/00000000/0003""]"
smoke,32,characters,digits,descending_blocks_4,128,1,128,unsigned,3623564434070235199,insufficient_scratch,always_shell,shell,intro,10000000,138,3,60441,437,43678.261,43691.304,43797.826,44023.913,44023.913,nan,nan,43691.304,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.196,7153.123,"[""4"", ""3"", ""2""]"
smoke,32,characters,digits,descending_blocks_4,128,1,128,unsigned,3623564434070235199,insufficient_scratch,always_intro,intro,intro,10000000,165,3,60310,365,35324.561,36538.182,36582.550,37884.906,37884.906,nan,nan,36538.182,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""4"", ""3"", ""2""]"
smoke,32,characters,digits,descending_blocks_4,128,1,128,unsigned,3623564434070235199,insufficient_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""4"", ""3"", ""2""]"
smoke,32,characters,digits,descending_blocks_4,128,1,128,unsigned,3623564434070235199,insufficient_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""4"", ""3"", ""2""]"
smoke,32,characters,digits,descending_blocks_4,128,1,128,unsigned,3623564434070235199,insufficient_scratch,loxsort_dispatcher,shell,intro,10000000,123,3,61099,496,49551.220,49731.707,49673.984,49739.024,49739.024,868.736,153938.462,45954.545,49731.707,3777.162,8.219,0,0,0,0,1,1,1,1,8,0,16,175,47,3,4,3,1.361,13193.525,"[""4"", ""3"", ""2""]"
